Id,Title,DOI,Year,Source
"M1714","The impact of software resource allocation on consolidated n-tier applications","10.1109/CLOUD.2014.51",2014,"SNOWBALLING BACKWARD 2"
"M1715","A novel technique for long-term anomaly detection in the cloud","",2014,"SNOWBALLING BACKWARD 2"
"M1716","Stateful component-based performance models","10.1007/s10270-013-0336-6",2014,"SNOWBALLING BACKWARD 2"
"M1717","Reconciling high server utilization and sub-millisecond quality-of-service","10.1145/2592798.2592821",2014,"SNOWBALLING BACKWARD 2"
"M1718","Tales of the tail: Hardware, OS, and application-level sources of tail latency","10.1145/2670979.2670988",2014,"SNOWBALLING BACKWARD 2"
"M1719","Topology discovery & service classification for distributed-aware clouds","10.1109/IC2E.2014.86",2014,"SNOWBALLING BACKWARD 2"
"M1720","Cloud migration patterns: A multi-cloud service architecture perspective","",2014,"SNOWBALLING BACKWARD 2"
"M1721","A framework for system event classification and prediction by means of machine learning","10.4108/icst.valuetools.2014.258197",2014,"SNOWBALLING BACKWARD 2"
"M1722","On the usefulness of cross-validation for directional forecast evaluation","10.1016/j.csda.2014.02.001",2014,"SNOWBALLING BACKWARD 2"
"M1723","Failure analysis of jobs in compute clouds: A google cluster case study","10.1109/ISSRE.2014.34",2014,"SNOWBALLING BACKWARD 2"
"M1724","Spectral Networks and Locally Connected Networks on Graphs","",2013,"SNOWBALLING BACKWARD 2"
"M1725","vPerfGuard: An automated model-driven framework for application performance diagnosis in consolidated cloud environments","10.1145/2479871.2479909",2013,"SNOWBALLING BACKWARD 2"
"M1726","The tail at scale","10.1145/2408776.2408794",2013,"SNOWBALLING BACKWARD 2"
"M1727","Understanding latency variations of black box services","10.1145/2488388.2488450",2013,"SNOWBALLING BACKWARD 2"
"M1728","Software analytics for incident management of online services: An experience report","10.1109/ASE.2013.6693105",2013,"SNOWBALLING BACKWARD 2"
"M1729","Brawny vs. Wimpy: Evaluation and analysis of modern workloads on heterogeneous processors","10.1109/IPDPSW.2013.130",2013,"SNOWBALLING BACKWARD 2"
"M1730","An online failure prediction system for private IaaS platforms","10.1145/2506155.2506159",2013,"SNOWBALLING BACKWARD 2"
"M1731","An LOF-based adaptive anomaly detection scheme for cloud computing","10.1109/COMPSACW.2013.28",2013,"SNOWBALLING BACKWARD 2"
"M1732","Applied Logistic Regression: Third Edition","10.1002/9781118548387",2013,"SNOWBALLING BACKWARD 2"
"M1733","Hybrid multi-attribute QoS optimization in component based software systems","10.1016/j.jss.2013.03.081",2013,"SNOWBALLING BACKWARD 2"
"M1734","Session reliability of web systems under heavy-tailed workloads: An approach based on design and analysis of experiments","10.1109/TSE.2013.3",2013,"SNOWBALLING BACKWARD 2"
"M1735","Automatic detection of performance deviations in the load testing of Large Scale Systems","10.1109/ICSE.2013.6606651",2013,"SNOWBALLING BACKWARD 2"
"M1736","Check before storing: What is the performance price of content integrity verification in LRU caching?","10.1145/2500098.2500106",2013,"SNOWBALLING BACKWARD 2"
"M1737","Efficient estimation of word representations in vector space","",2013,"SNOWBALLING BACKWARD 2"
"M1738","Visualizing request-flow comparison to aid performance diagnosis in distributed systems","10.1109/TVCG.2013.233",2013,"SNOWBALLING BACKWARD 2"
"M1739","An experimental study of rapidly alternating bottlenecks in n-tier applications","10.1109/CLOUD.2013.32",2013,"SNOWBALLING BACKWARD 2"
"M1740","STABILIZER: Statistically sound performance evaluation","10.1145/2499368.2451141",2013,"SNOWBALLING BACKWARD 2"
"M1741","Unikernels: Library operating systems for the cloud","10.1145/2499368.2451167",2013,"SNOWBALLING BACKWARD 2"
"M1742","An ensemble MIC-based approach for performance diagnosis in big data platform","10.1109/BigData.2013.6691701",2013,"SNOWBALLING BACKWARD 2"
"M1743","Leveraging performance counters and execution logs to diagnose memory-related performance issues","10.1109/ICSM.2013.22",2013,"SNOWBALLING BACKWARD 2"
"M1744","SHIFT: Shared history instruction fetch for lean-core server processors","10.1145/2540708.2540732",2013,"SNOWBALLING BACKWARD 2"
"M1745","Development and deployment at facebook","10.1109/MIC.2013.25",2013,"SNOWBALLING BACKWARD 2"
"M1746","Service-generated big data and big data-as-a-service: An overview","10.1109/BigData.Congress.2013.60",2013,"SNOWBALLING BACKWARD 2"
"M1747","An adaptive machine learning on Map-Reduce framework for improving performance of large-scale data analysis on EC2","10.1109/ICTKE.2013.6756290",2013,"SNOWBALLING BACKWARD 2"
"M1748","Profile-based, load-independent anomaly detection and analysis in performance regression testing of software systems","10.1109/CSMR.2013.54",2013,"SNOWBALLING BACKWARD 2"
"M1749","BigHouse: A simulation infrastructure for data center systems","10.1109/ISPASS.2012.6189204",2012,"SNOWBALLING BACKWARD 2"
"M1750","Reliability and Availability of Cloud Computing","10.1002/9781118393994",2012,"SNOWBALLING BACKWARD 2"
"M1751","Anomaly extraction in backbone networks using association rules","",2012,"SNOWBALLING BACKWARD 2"
"M1752","UBL: Unsupervised behavior learning for predicting performance anomalies in virtualized cloud systems","10.1145/2371536.2371572",2012,"SNOWBALLING BACKWARD 2"
"M1753","Clearing the clouds: A study of emerging scale-out workloads on modern hardware","10.1145/2150976.2150982",2012,"SNOWBALLING BACKWARD 2"
"M1754","A methodology to predict the power consumption of servers in data centres","10.1145/2318716.2318718",2012,"SNOWBALLING BACKWARD 2"
"M1755","A hybrid anomaly detection framework in cloud computing using one-class and two-class support vector machines","10.1007/978-3-642-35527-1_60",2012,"SNOWBALLING BACKWARD 2"
"M1756","Direction-optimizing breadth-first search","10.1109/SC.2012.50",2012,"SNOWBALLING BACKWARD 2"
"M1757","Learning high-dimensional directed acyclic graphs with latent and selection variables","10.1214/11-AOS940",2012,"SNOWBALLING BACKWARD 2"
"M1758","Cyber foraging: Bridging mobile and cloud computing","10.2200/S00447ED1V01Y201209MPC010",2012,"SNOWBALLING BACKWARD 2"
"M1759","Transparent system call based performance debugging for cloud computing","",2012,"SNOWBALLING BACKWARD 2"
"M1760","Japanese and Korean voice search","10.1109/ICASSP.2012.6289079",2012,"SNOWBALLING BACKWARD 2"
"M1761","Performance debugging in the large via mining millions of stack traces","10.1109/ICSE.2012.6227198",2012,"SNOWBALLING BACKWARD 2"
"M1762","Introduction to network simulator NS2","10.1007/978-1-4614-1406-3",2012,"SNOWBALLING BACKWARD 2"
"M1763","Practical Bayesian optimization of machine learning algorithms","",2012,"SNOWBALLING BACKWARD 2"
"M1764","2012 Kieker","",2012,"SNOWBALLING BACKWARD 2"
"M1765","Understanding cloud failures","10.1109/MSPEC.2012.6361788",2012,"SNOWBALLING BACKWARD 2"
"M1766","Heterogeneity and dynamicity of clouds at scale: Google trace analysis","10.1145/2391229.2391236",2012,"SNOWBALLING BACKWARD 2"
"M1767","Analysis of a random forests model","",2012,"SNOWBALLING BACKWARD 2"
"M1768","Reprint of: The anatomy of a large-scale hypertextual web search engine","10.1016/j.comnet.2012.10.007",2012,"SNOWBALLING BACKWARD 2"
"M1769","CloudTPS: Scalable transactions for web applications in the cloud","10.1109/TSC.2011.18",2012,"SNOWBALLING BACKWARD 2"
"M1770","DEAP: Evolutionary algorithms made easy","",2012,"SNOWBALLING BACKWARD 2"
"M1771","Component ranking for fault-tolerant cloud applications","10.1109/TSC.2011.42",2012,"SNOWBALLING BACKWARD 2"
"M1772","Search-based software engineering: Trends, techniques and applications","10.1145/2379776.2379787",2012,"SNOWBALLING BACKWARD 2"
"M1773","Large-scale complex IT systems","10.1145/2209249.2209268",2012,"SNOWBALLING BACKWARD 2"
"M1774","Energy-aware resource allocation heuristics for efficient management of data centers for Cloud computing","10.1016/j.future.2011.04.017",2012,"SNOWBALLING BACKWARD 2"
"M1775","Scikit-learn: Machine learning in Python","",2011,"SNOWBALLING BACKWARD 2"
"M1776","Mobile processors for energy-efficient web search","10.1145/2003690.2003693",2011,"SNOWBALLING BACKWARD 2"
"M1777","Facilitating performance predictions using software components","10.1109/MS.2011.25",2011,"SNOWBALLING BACKWARD 2"
"M1778","Efficient fault detection and diagnosis in complex software systems with information-theoretic monitoring","10.1109/TDSC.2011.16",2011,"SNOWBALLING BACKWARD 2"
"M1779","Warehouse-scale computing: Entering the teenage decade","",2011,"SNOWBALLING BACKWARD 2"
"M1780","A practical guide for using statistical tests to assess randomized algorithms in software engineering","10.1145/1985793.1985795",2011,"SNOWBALLING BACKWARD 2"
"M1781","A survey of hierarchical classification across different application domains","10.1007/s10618-010-0175-9",2011,"SNOWBALLING BACKWARD 2"
"M1782","Mesos: A platform for fine-grained resource sharing in the data center","",2011,"SNOWBALLING BACKWARD 2"
"M1783","Data Mining: Practical Machine Learning Tools and Techniques, Third Edition","10.1016/C2009-0-19715-5",2011,"SNOWBALLING BACKWARD 2"
"M1784","Towards Solving the Challenge of Minimal Overhead Monitoring","10.1145/3578245.3584851",2023,"SNOWBALLING FORWARD 3"
"M1785","Orfeon: An AIOps framework for the goal-driven operationalization of distributed analytical pipelines","10.1016/j.future.2022.10.008",2023,"SNOWBALLING FORWARD 3"
"M1786","Queueing System with Two Phases of Service and Service Rate Degradation","10.3390/axioms12020104",2023,"SNOWBALLING FORWARD 3"
"M1787","An Intense Study on Intelligent Service Provisioning for Multi-Cloud Based on Machine Learning Techniques","10.1007/978-3-030-74402-1_10",2022,"SNOWBALLING FORWARD 3"
"M1788","Utilizing grid search cross-validation with adaptive boosting for augmenting performance of machine learning models","10.7717/PEERJ-CS.803",2022,"SNOWBALLING FORWARD 3"
"M1789","RAST: Evaluating Performance of a Legacy System Using Regression Analysis and Simulation","10.1109/MASCOTS56607.2022.00015",2022,"SNOWBALLING FORWARD 3"
"M1790","Optimization Model for Primary and Backup Resource Allocation with Workload-Dependent Failure Probability","10.1109/TNSM.2021.3114714",2022,"SNOWBALLING FORWARD 3"
"M1791","Chaos as a Software Product Line?A platform for improving open hybrid-cloud systems resiliency","10.1002/spe.3076",2022,"SNOWBALLING FORWARD 3"
"M1792","Scalability testing automation using multivariate characterization and detection of software performance antipatterns","10.1016/j.jss.2022.111446",2022,"SNOWBALLING FORWARD 3"
"M1793","Bolt: Fast Inference for Random Forests","10.1145/3528535.3531519",2022,"SNOWBALLING FORWARD 3"
"M1794","JSIMutate: understanding performance results through mutations","10.1145/3540250.3558930",2022,"SNOWBALLING FORWARD 3"
"M1795","A Microservice Deployment Guide","10.1134/S0361768822080151",2022,"SNOWBALLING FORWARD 3"
"M1796","OFC: An opportunistic caching system for FaaS platforms","10.1145/3447786.3456239",2021,"SNOWBALLING FORWARD 3"
"M1797","Nature-inspired resource management and dynamic rescheduling of microservices in Cloud datacenters","10.1002/cpe.6290",2021,"SNOWBALLING FORWARD 3"
"M1798","Sizeless: Predicting the Optimal Size of Serverless Functions","10.1145/3464298.3493398",2021,"SNOWBALLING FORWARD 3"
"M1799","DyMonD: Dynamic application monitoring and service detection framework","10.1145/3491086.3492471",2021,"SNOWBALLING FORWARD 3"
"M1800","CREW: Cost and Reliability aware Eagle-Whale optimiser for service placement in Fog","10.1002/spe.2896",2020,"SNOWBALLING FORWARD 3"
"M1801","VNF Performance modelling: From stand-alone to chained topologies","10.1016/j.comnet.2020.107428",2020,"SNOWBALLING FORWARD 3"
"M1802","How good is myguru: The lecturers? perceived usefulness and attitude","10.21831/cp.v39i2.30790",2020,"SNOWBALLING FORWARD 3"
"M1803","Guiding architectural decision making on service mesh based microservice architectures","10.1007/978-3-030-29983-5_1",2019,"SNOWBALLING FORWARD 3"
"M1804","Causal inference and data-fusion in econometrics","",2023,"SNOWBALLING BACKWARD 3"
"M1805","A Microscope on Microservices netflixtechblog.com/a-microscope-on-microservices-923b906103f4/","",2022,"SNOWBALLING BACKWARD 3"
"M1806","Rusty: Runtime Interference-Aware Predictive Monitoring for Modern Multi-Tenant Systems","10.1109/TPDS.2020.3013948",2021,"SNOWBALLING BACKWARD 3"
"M1807","Scalable Intervention Target Estimation in Linear Models","",2021,"SNOWBALLING BACKWARD 3"
"M1808","[Online]. Available","",2021,"SNOWBALLING BACKWARD 3"
"M1809","Log4Perf: suggesting and updating logging locations for web-based systems? performance monitoring","10.1007/s10664-019-09748-z",2020,"SNOWBALLING BACKWARD 3"
"M1810","Anomaly detection using hierarchical temporal memory (htm) in crowd management","",2020,"SNOWBALLING BACKWARD 3"
"M1811","Towards Fault Localization via Probabilistic Software Modeling","10.1109/VST50071.2020.9051635",2020,"SNOWBALLING BACKWARD 3"
"M1812","Online intrusion scenario discovery and prediction based on hierarchical temporal memory (HTM)","10.3390/app10072596",2020,"SNOWBALLING BACKWARD 3"
"M1813","Joint causal inference from multiple contexts","",2020,"SNOWBALLING BACKWARD 3"
"M1814","Performance Evaluation of Docker Container and Virtual Machine","10.1016/j.procs.2020.04.152",2020,"SNOWBALLING BACKWARD 3"
"M1815","A sample-rebalanced outlier-rejected k-Nearest neighbor regression model for short-term traffic flow forecasting","10.1109/ACCESS.2020.2970250",2020,"SNOWBALLING BACKWARD 3"
"M1816","DevOps for IoT Systems: Fast and Continuous Monitoring Feedback of System Availability","10.1109/JIOT.2020.3012763",2020,"SNOWBALLING BACKWARD 3"
"M1817","Causal discovery from soft interventions with unknown targets: Characterization and learning","",2020,"SNOWBALLING BACKWARD 3"
"M1818","On the performance of hierarchical temporal memory predictions of medical streams in real time","10.1109/ISMICT.2019.8743902",2019,"SNOWBALLING BACKWARD 3"
"M1819","Concurrency defect localization in embedded systems using static code analysis: An evaluation","10.1109/ISSREW.2019.00034",2019,"SNOWBALLING BACKWARD 3"
"M1820","A scalable network-aware framework for cloud monitoring orchestration","10.1016/j.jnca.2019.02.006",2019,"SNOWBALLING BACKWARD 3"
"M1821","How is Performance Addressed in DevOps?","",2019,"SNOWBALLING BACKWARD 3"
"M1822","How bad can a bug get? An empirical analysis of software failures in the OpenStack cloud computing platform","10.1145/3338906.3338916",2019,"SNOWBALLING BACKWARD 3"
"M1823","PeASS: A tool for identifying performance changes at code level","10.1109/ASE.2019.00123",2019,"SNOWBALLING BACKWARD 3"
"M1824","Self-service cybersecurity monitoring as enabler for DevSecops","10.1109/ACCESS.2019.2930000",2019,"SNOWBALLING BACKWARD 3"
"M1825","Characterization and learning of causal graphs with latent variables from soft interventions","",2019,"SNOWBALLING BACKWARD 3"
"M1826","An evaluation of HTM and LSTM for short-term arterial traffic flow prediction","10.1109/TITS.2018.2843349",2019,"SNOWBALLING BACKWARD 3"
"M1827","Experiments results","",2019,"SNOWBALLING BACKWARD 3"
"M1828","FECBench: A holistic interference-aware approach for application performance modeling","10.1109/IC2E.2019.00035",2019,"SNOWBALLING BACKWARD 3"
"M1829","Characterizing and learning equivalence classes of causal DAGs under interventions","",2018,"SNOWBALLING BACKWARD 3"
"M1830","Detecting performance anomalies in scientific workflows using hierarchical temporal memory","10.1016/j.future.2018.05.014",2018,"SNOWBALLING BACKWARD 3"
"M1831","Continuous experimentation: Challenges, implementation techniques, and current research","10.1109/MS.2018.111094748",2018,"SNOWBALLING BACKWARD 3"
